,index,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message,profit,log_profit,log_production_budget,same_period_indicator,same_period_profit,same_period_rating,same_period_budget,same_period_movie_id,avg_search_index
681,655,30,1230.0,8570,tt1185344,movie,Princess Kaiulani,Princess Ka'iulani,0,2009,\N,130,"Biography,Drama,History",princess kaiulani,2010-05-14,Princess Kaiulani,9000000.0,883887.0,883887.0,Roadside Attractions,PG,Drama,1,6.1,1886.0,9.865384615384617,,-8116113.0,18.838626892157453,16.012735246411598,1,19.172797242952083,6.5,17.21670797295976,tt0892318,5.25
682,656,32,1232.0,14018,tt1604171,movie,Prom,Prom,0,2011,\N,104,"Comedy,Drama,Family",prom,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,Walt Disney,PG,Comedy,1,5.4,15605.0,44.73076923076923,,2763183.0,18.907806843452498,15.894952224644102,1,19.641384394969982,7.35,17.12554724856278,"tt0057212,tt1596343",13.759615384615383
683,657,33,1233.0,5708,tt0926129,movie,Prom Night,Prom Night,0,2008,\N,88,Horror,prom night,2008-04-11,Prom Night,18000000.0,43869350.0,57193655.0,Sony Pictures,PG-13,Horror,1,3.9,37783.0,8.076923076923077,,39193655.0,19.109788055218075,16.705882371415992,1,18.98129499325929,7.6,15.201805169084134,tt0857191,34.69230769230769
684,658,34,1234.0,12201,tt1446714,movie,Prometheus,Prometheus,0,2012,\N,124,"Adventure,Mystery,Sci-Fi",prometheus,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,20th Century Fox,R,Adventure,1,7.0,631633.0,7.25,,277448265.0,19.896469007627104,18.643824303266573,1,19.68236536143194,6.85,16.16003706306317,"tt1277953,tt1862079",7.634615384615385
685,659,35,1235.0,17138,tt2091473,movie,Promised Land,Promised Land,0,2012,\N,106,Drama,promised land,2013-01-04,Promised Land,15000000.0,7597898.0,12394562.0,Focus Features,R,Drama,1,6.6,39476.0,13.423076923076923,,-2605438.0,18.87426635078426,16.52356082573315,1,19.050174419632295,,16.811242881518265,tt2530606,4.9423076923076925
686,660,36,1236.0,2355,tt0377107,movie,Proof,Proof,0,2005,\N,100,"Drama,Mystery",proof,2005-09-16,Proof,20000000.0,7535331.0,8284331.0,Miramax,PG-13,Drama,1,6.7,45919.0,81.76923076923077,,-11715669.0,18.814642150818706,16.811242881518265,1,18.938672145343943,7.05,16.37749268457065,"tt0399295,tt0318761",11.990384615384615
687,661,37,1237.0,33164,tt8334618,tvMiniSeries,Proud,Fiertés,0,2018,2018,50,Drama,proud,2005-09-23,Proud,1000000.0,0.0,0.0,Castle Hill Product…,PG,Drama,1,7.1,489.0,75.82692307692308,,-1000000.0,18.884414766473814,13.815511557963774,1,18.937777602840683,6.625,16.38641947497537,"tt0380599,tt0403455,tt0395543,tt0121164",19.932692307692307
688,662,38,1238.0,8175,tt1152836,movie,Public Enemies,Public Enemies,0,2009,\N,140,"Action,Biography,Crime",public enemies,2009-07-01,Public Enemies,102500000.0,97104620.0,212282709.0,Universal,R,Drama,1,7.0,314245.0,3.8461538461538463,,109782709.0,19.413127415177385,18.445373366298835,1,19.950181128913712,7.1,17.722508419203045,"tt1078588,tt1080016",6.038461538461538
689,663,39,1239.0,2974,tt0454919,movie,Pulse,Pulse,0,2006,\N,90,"Horror,Sci-Fi,Thriller",pulse,2006-08-11,Pulse,20500000.0,20264436.0,30241435.0,Weinstein/Dimension,R,Horror,1,4.7,30443.0,67.25,,9741435.0,18.949786872467662,16.835935492889124,1,19.09943971112348,6.0,16.2800027062378,"tt0462590,tt0469641,tt0383060,tt0468489",30.68269230769231
690,664,41,1241.0,2932,tt0450314,movie,Punisher: War Zone,Punisher: War Zone,0,2008,\N,103,"Action,Crime,Drama",punisher war zone,2008-12-05,Punisher: War Zone,35000000.0,8050977.0,10157534.0,Lionsgate,R,Action,1,5.9,66318.0,9.634615384615383,,-24842466.0,18.721951581999782,17.370858648025116,1,19.02237006858091,7.233333333333333,15.402903018706972,"tt0976051,tt1152850,tt1042877",16.692307692307693
691,665,42,1242.0,2916,tt0448694,movie,Puss in Boots,Puss in Boots,0,2011,\N,90,"Action,Adventure,Animation",puss in boots,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,Paramount Pictures,PG,Adventure,1,6.6,187417.0,11.711538461538462,,424987477.0,20.187100999838833,18.683045016112164,1,18.822177134393975,6.35,15.025696633396599,"tt1758692,tt0376136",20.663461538461537
692,666,43,1243.0,7155,tt1082868,movie,Quarantine,Quarantine,0,2008,\N,89,"Horror,Sci-Fi,Thriller",quarantine,2008-10-10,Quarantine,12000000.0,31691811.0,41924774.0,Sony Pictures,R,Horror,1,5.9,76082.0,14.461538461538462,,29924774.0,19.062138630674696,16.300417291085605,1,18.825390863331904,7.2,17.07286694451165,"tt0469903,tt1032755",14.509615384615383
693,667,44,1244.0,12139,tt1441951,movie,Quartet,Quartet,0,2012,\N,98,"Comedy,Drama,Music",quartet,2013-01-11,Quartet,11000000.0,18388357.0,56178935.0,Weinstein Co.,PG-13,Comedy,1,6.8,20897.0,51.36538461538461,,45178935.0,19.139393014919783,16.21340592167173,1,19.16573917574444,5.85,16.320828413345694,"tt2243537,tt1321870",6.826923076923077
694,668,48,1248.0,5099,tt0790736,movie,R.I.P.D.,R.I.P.D.,0,2013,\N,96,"Action,Adventure,Comedy",ripd,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,Universal,PG-13,Action,1,5.6,141540.0,7.1923076923076925,,-50923322.0,18.507561669933633,18.683045016112164,1,19.566101831330556,6.833333333333333,17.92611853134691,"tt1457767,tt1860353,tt1821694",43.205128205128204
695,669,49,1249.0,15497,tt1821694,movie,RED 2,RED 2,0,2013,\N,116,"Action,Comedy,Crime",red ,2013-07-19,RED 2,84000000.0,53262560.0,141507355.0,Lionsgate,PG-13,Action,1,6.6,178255.0,51.40384615384615,,57507355.0,19.19774322861076,18.24632736871235,1,19.336041311771513,6.5,18.07169108048018,"tt1457767,tt1860353,tt0790736",28.467948717948715
696,670,50,1250.0,5735,tt0935075,movie,Rabbit Hole,Rabbit Hole,0,2010,\N,91,Drama,rabbit hole,2010-12-17,Rabbit Hole,5000000.0,2229058.0,6205034.0,Lionsgate,PG-13,Drama,1,7.0,50732.0,32.15384615384615,,1205034.0,18.89818762204033,15.424948670398354,1,19.11458388996243,5.733333333333333,16.827506293582676,"tt1421051,tt1302067,tt1555064",26.846153846153843
697,671,52,1252.0,7040,tt1075417,movie,Race to Witch Mountain,Race to Witch Mountain,0,2009,\N,98,"Action,Adventure,Family",race to witch mountain,2009-03-13,Race to Witch Mountain,50000000.0,67172595.0,105103784.0,Walt Disney,PG,Adventure,1,5.7,62236.0,6.269230769230769,,55103784.0,19.1866311905499,17.72753358339242,1,18.9726872790372,6.1000000000000005,15.851926563330162,"tt0844708,tt0862846,tt1151922",5.7435897435897445
698,672,53,1253.0,7188,tt1084950,movie,Rachel Getting Married,Rachel Getting Married,0,2008,\N,113,"Drama,Romance",rachel getting married,2008-10-03,Rachel Getting Married,12000000.0,12796861.0,17475475.0,Sony Pictures Classics,R,Drama,1,6.7,50700.0,5.903846153846154,,5475475.0,18.92433356053258,16.300417291085605,1,18.92291455868155,6.933333333333334,16.545073667964193,"tt0981227,tt1032755,tt1054588",7.230769230769231
699,673,54,1254.0,2340,tt0376105,movie,Racing Stripes,Racing Stripes,0,2005,\N,102,"Adventure,Comedy,Drama",racing stripes,2005-01-14,Racing Stripes,30000000.0,49772522.0,89955540.0,Warner Bros.,PG,Adventure,1,5.2,17976.0,8.096153846153847,,59955540.0,19.2089359975308,17.21670797295976,1,18.83823668907483,4.7,17.989897843244524,tt0357277,25.01923076923077
700,674,56,1256.0,2192,tt0361696,movie,Raise Your Voice,Raise Your Voice,0,2004,\N,107,"Family,Music,Musical",raise your voice,2004-10-08,Raise Your Voice,15000000.0,10411980.0,14811980.0,New Line,PG,Drama,1,5.8,28642.0,7.2,,-188020.0,18.889508563454676,16.52356082573315,1,18.989019151730005,8.149999999999999,16.715056947315745,"tt0383694,tt0758745",8.24878048780488
701,675,57,1257.0,2121,tt0350028,movie,Raising Helen,Raising Helen,0,2004,\N,119,"Comedy,Drama,Romance",raising helen,2004-05-28,Raising Helen,50000000.0,37485528.0,49928680.0,Walt Disney,PG-13,Comedy,1,6.0,37941.0,14.095238095238097,,-71320.0,18.89023853007482,17.72753358339242,1,18.90215582780094,5.6,16.006524006551203,"tt0367085,tt0332375",19.61904761904762
702,676,59,1259.0,3033,tt0462499,movie,Rambo,Rambo,0,2008,\N,92,"Action,Adventure,Thriller",rambo,2008-01-25,Rambo,47500000.0,42754105.0,112214531.0,Lionsgate,R,Action,1,7.0,241215.0,20.40384615384616,,64714531.0,19.230341407961554,17.6762402900575,1,19.010656090093924,3.2,16.93271596690189,"tt1073498,tt0770810",4.413461538461538
703,677,60,1260.0,3250,tt0493949,movie,Ramona and Beezus,Ramona and Beezus,0,2010,\N,104,"Comedy,Drama,Family",ramona and beezus,2010-07-23,Ramona and Beezus,15000000.0,26167002.0,27469621.0,20th Century Fox,G,Adventure,1,6.5,19786.0,7.865384615384615,,12469621.0,18.965731674579672,16.52356082573315,0,0.0,0.0,0.0,,0.0
704,678,61,1261.0,18337,tt2231461,movie,Rampage,Rampage,0,2018,\N,107,"Action,Adventure,Sci-Fi",rampage,2018-04-13,Rampage,120000000.0,99345950.0,424745950.0,Warner Bros.,PG-13,Action,1,6.1,180822.0,9.865384615384617,,304745950.0,19.95700147231701,18.603002309079653,0,0.0,0.0,0.0,,0.0
705,679,62,1262.0,8682,tt1192628,movie,Rango,Rango,0,2011,\N,107,"Action,Adventure,Animation",rango,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,Paramount Pictures,PG,Adventure,1,7.2,286632.0,9.0,,110724600.0,19.416612629657333,18.72078534381011,1,18.91538739561348,5.9,16.704336775303155,"tt0810922,tt1152398",7.490384615384615
706,681,64,1264.0,2408,tt0382932,movie,Ratatouille,Ratatouille,0,2007,\N,111,"Adventure,Animation,Comedy",ratatouille,2007-06-29,Ratatouille,150000000.0,206445654.0,626549695.0,Walt Disney,G,Adventure,1,8.1,796102.0,9.634615384615383,,476549695.0,20.27157304989739,18.826145858727195,1,19.48128044767055,6.949999999999999,17.67089626454185,"tt0337978,tt0418279,tt0462504,tt0765447",26.184778664731496
707,682,65,1265.0,28007,tt5667196,tvEpisode,Ratchet and Clank,Ratchet and Clank,0,2016,\N,4,Comedy,ratchet and clank,2016-04-29,Ratchet and Clank,20000000.0,8813410.0,12769469.0,Focus Features,PG,Adventure,1,6.8,18.0,13.75,,-7230531.0,18.84444061106836,16.811242881518265,1,18.925617916770253,6.2,16.52356082573315,tt4139124,26.28846153846154
708,683,66,1266.0,2124,tt0350258,movie,Ray,Ray,0,2004,\N,152,"Biography,Drama,Music",ray,2004-10-29,Ray,40000000.0,75305995.0,124823094.0,Universal,PG-13,Drama,1,7.7,154923.0,24.67441860465116,,84823094.0,19.31604644647275,17.504390037078213,1,19.121409168831107,6.9,15.404537914804738,"tt0387564,tt0337876",69.72093023255815
709,684,67,1267.0,5831,tt0959306,movie,Reach Me,Reach Me,0,2014,\N,95,"Comedy,Crime,Drama",reach me,2014-11-21,Reach Me,5000000.0,0.0,0.0,Alchemy,R,Drama,1,4.9,3189.0,39.51923076923077,,-5000000.0,18.858935681335137,15.424948670398354,1,19.2358037492423,6.3,17.504390037078213,tt2170439,5.557692307692308
710,685,68,1268.0,14627,tt1677720,movie,Ready Player One,Ready Player One,0,2018,\N,140,"Action,Adventure,Sci-Fi",ready player one,2018-03-29,Ready Player One,150000000.0,137018455.0,578621729.0,Warner Bros.,PG-13,Adventure,1,7.4,468344.0,5.25,,428621729.0,20.19329431119296,18.826145858727195,0,0.0,0.0,0.0,,0.0
711,686,69,1269.0,2812,tt0433035,movie,Real Steel,Real Steel,0,2011,\N,127,"Action,Drama,Sci-Fi",real steel,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,Walt Disney,PG-13,Action,1,7.1,348343.0,5.846153846153846,,153880341.0,19.56452239481133,18.5159909328476,1,18.869954154321842,6.5,15.319588176962746,tt1629705,12.0
712,688,71,1271.0,2341,tt0376108,movie,Rebound,Rebound,0,2005,\N,86,"Comedy,Family,Sport",rebound,2005-07-01,Rebound,45000000.0,16809014.0,17492014.0,20th Century Fox,PG,Comedy,1,5.1,13479.0,56.59615384615385,,-27507986.0,18.702032937423652,17.622173069956816,1,19.578151242024248,5.95,16.11307115348567,"tt0339840,tt0407304",30.21153846153846
713,689,73,1273.0,5889,tt0972883,movie,Red,Red,0,2008,\N,93,"Drama,Thriller",red,2010-10-15,Red,60000000.0,90380162.0,196439693.0,Summit Entertainment,PG-13,Action,1,6.9,12484.0,42.76923076923077,,136439693.0,19.507354362797543,17.909855136853043,1,19.557506167824716,7.0,16.811242881518265,tt1116184,7.115384615384615
714,690,74,1274.0,2758,tt0425637,movie,Red Cliff,Chi bi,0,2008,\N,145,"Action,Adventure,Drama",red cliff,2009-11-20,Red Cliff,40000000.0,627047.0,119627047.0,Magnolia Pictures,R,Action,1,7.3,47886.0,27.173076923076923,,79627047.0,19.294594305981093,17.504390037078213,1,19.369782714666798,6.375,17.580610420374832,"tt1186367,tt0976238,tt0878804,tt0780521,tt0898367,tt1259571,tt0762125,tt1175506",15.903846153846153
715,691,76,1276.0,3196,tt0485985,movie,Red Tails,Red Tails,0,2012,\N,125,"Action,Drama,History",red tails,2012-01-20,Red Tails,58000000.0,49876377.0,50365498.0,20th Century Fox,PG-13,Action,1,5.9,36755.0,3.1346153846153846,,-7634502.0,18.841792791073544,17.87595358575207,1,19.338490046214638,6.3,18.064005814299346,tt1496025,6.038461538461538
716,692,77,1277.0,5741,tt0937237,movie,Redacted,Redacted,0,2007,\N,90,"Crime,Thriller,War",redacted,2007-11-16,Redacted,5000000.0,65388.0,861325.0,Magnolia Pictures,R,Drama,1,6.1,11158.0,9.346153846153848,,-4138675.0,18.864477233978555,15.424948670398354,1,19.079049050357384,6.566666666666667,16.8934481861141,"tt0484740,tt0465494,tt0884328",15.807692307692307
717,693,78,1278.0,6190,tt1012804,movie,Redbelt,Redbelt,0,2008,\N,99,"Drama,Sport",redbelt,2008-05-02,Redbelt,7000000.0,2344847.0,2667084.0,Sony Pictures Classics,R,Action,1,6.7,21396.0,6.673076923076923,,-4332916.0,18.86323021432762,15.761420849876721,0,0.0,0.0,0.0,,0.0
718,694,79,1279.0,12527,tt1470020,movie,Redemption Road,Redemption Road,0,2010,\N,95,Drama,redemption road,2011-08-26,Redemption Road,2300000.0,29384.0,29384.0,Freestyle Releasing,PG-13,Drama,1,5.6,583.0,35.30769230769231,,-2270616.0,18.876391369388028,14.648420115681892,1,18.91705321098733,5.94,15.357237989348258,"tt1270761,tt1562568,tt1637706,tt1233192,tt1684628",20.626923076923077
719,695,80,1280.0,3230,tt0490204,movie,Reign Over Me,Reign Over Me,0,2007,\N,124,Drama,reign over me,2007-03-23,Reign Over Me,20000000.0,19661987.0,20081987.0,Sony Pictures,R,Drama,1,7.4,98873.0,5.0,,81987.0,18.891196666953242,16.811242881518265,1,18.886521382464117,7.2,14.077875591662238,tt0433398,15.057692307692308
720,697,82,1282.0,11651,tt1403981,movie,Remember Me,Remember Me,0,2010,\N,113,"Drama,Romance",remember me,2010-03-12,Remember Me,16000000.0,19068240.0,56506120.0,Summit Entertainment,PG-13,Drama,1,7.1,153796.0,18.28846153846154,,40506120.0,19.116355332923213,16.588099342704055,1,18.90552094472108,5.9,17.437624356480235,"tt1305583,tt0947810",5.769230769230769
721,698,83,1283.0,2453,tt0386741,movie,Renaissance,Renaissance,0,2006,\N,105,"Action,Animation,Sci-Fi",renaissance,2006-09-22,Renaissance,18000000.0,70644.0,2401413.0,Miramax,R,Action,1,6.6,16348.0,80.5576923076923,,-15598587.0,18.788107576618824,16.705882371415992,1,18.854401467835284,6.766666666666666,16.165262336993976,"tt0426459,tt0454824,tt0455590",25.961538461538463
722,699,84,1284.0,3291,tt0499554,movie,Reno 911!: Miami,Reno 911!: Miami,0,2007,\N,80,"Comedy,Crime",reno  miami,2007-02-23,Reno 911!: Miami,10000000.0,20342161.0,21851362.0,20th Century Fox,R,Comedy,1,5.9,27754.0,8.038461538461538,,11851362.0,18.96214049256413,16.118095750958318,1,18.878998951319716,6.3,16.380459992348886,tt0469263,6.923076923076923
723,700,85,1285.0,6758,tt1053424,movie,Repo Men,Repo Men,0,2010,\N,111,"Action,Sci-Fi,Thriller",repo men,2010-03-19,Repo Men,32000000.0,13942007.0,18195238.0,Universal,R,Action,1,6.3,109769.0,3.730769230769231,,-13804762.0,18.800453539770224,17.281246492014,1,18.995368627556076,6.7,16.065877827142018,"tt1017451,tt1196141,tt1174730",12.653846153846153
724,701,86,1286.0,3034,tt0462504,movie,Rescue Dawn,Rescue Dawn,0,2006,\N,125,"Adventure,Biography,War",rescue dawn,2007-07-04,Rescue Dawn,10000000.0,5490423.0,7037886.0,MGM,PG-13,Action,1,7.3,109617.0,8.192307692307692,,-2962114.0,18.8719976526713,16.118095750958318,1,19.579549963028203,6.925000000000001,17.34607561790319,"tt0418279,tt0382932,tt5462288,tt0765447",43.10304789550072
725,702,88,1288.0,9074,tt1220634,movie,Resident Evil: Afterlife,Resident Evil: Afterlife,0,2010,\N,96,"Action,Horror,Sci-Fi",resident evil afterlife,2010-09-10,Resident Evil: Afterlife,57500000.0,60128566.0,295874190.0,Sony Pictures,R,Horror,1,5.8,177087.0,5.673076923076923,,238374190.0,19.802902299949793,17.867295523158884,1,18.863618668156477,7.1,15.974254748065752,"tt1150947,tt1334260",14.836538461538465
726,703,89,1289.0,1920,tt0318627,movie,Resident Evil: Apocalypse,Resident Evil: Apocalypse,0,2004,\N,94,"Action,Horror,Sci-Fi",resident evil apocalypse,2004-09-10,Resident Evil: Apocalypse,50000000.0,50740078.0,125168734.0,Sony Pictures,R,Horror,1,6.1,207079.0,22.11111111111111,,75168734.0,19.27581383573108,17.72753358339242,0,0.0,0.0,0.0,,0.0
727,704,90,1290.0,2800,tt0432021,movie,Resident Evil: Extinction,Resident Evil: Extinction,0,2007,\N,94,"Action,Horror,Sci-Fi",resident evil extinction,2007-09-21,Resident Evil: Extinction,45000000.0,50648679.0,146162920.0,Sony Pictures,R,Action,1,6.2,202763.0,12.942307692307692,,101162920.0,19.38065498893451,17.622173069956816,1,18.985219800816452,7.15,16.71505694049757,"tt0758758,tt0815244",13.346153846153847
728,705,91,1291.0,15754,tt1855325,movie,Resident Evil: Retribution,Resident Evil: Retribution,0,2012,\N,95,"Action,Horror,Sci-Fi",resident evil retribution,2012-09-14,Resident Evil: Retribution,65000000.0,42345531.0,238940997.0,Sony Pictures,R,Action,1,5.3,148006.0,9.615384615384617,,173940997.0,19.62647488264144,17.989897843244524,1,18.87697988046833,6.266666666666666,16.26951437124121,"tt1656186,tt0106233,tt1560747",61.13461538461539
729,706,92,1292.0,19971,tt2592614,movie,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,0,2016,\N,107,"Action,Horror,Sci-Fi",resident evil the final chapter,2017-01-27,Resident Evil: The Final Chapter,40000000.0,26844692.0,312825686.0,Sony Pictures,R,Action,1,5.5,99154.0,6.769230769230769,,272825686.0,19.88584563447473,17.504390037078213,0,0.0,0.0,0.0,,0.0
730,707,93,1293.0,12882,tt1498569,movie,Restless,Restless,0,2011,\N,91,"Drama,Romance",restless,2011-09-16,Restless,8000000.0,163753.0,2772511.0,Sony Pictures Classics,PG-13,Drama,1,6.7,18259.0,40.21153846153846,,-5227489.0,18.857466932292862,15.894952224644102,1,19.06563672748088,6.4,16.758562627856016,"tt0780504,tt1742650",16.576923076923077
731,708,94,1294.0,2671,tt0416185,movie,Resurrecting the Champ,Resurrecting the Champ,0,2007,\N,112,"Drama,Sport",resurrecting the champ,2007-08-24,Resurrecting the Champ,13000000.0,3172382.0,3260555.0,Yari Film Group Rel…,PG-13,Drama,1,6.7,21178.0,5.538461538461538,,-9739445.0,18.827881385151336,16.380459992348886,1,18.9083900446092,6.0,16.58121625182693,"tt0473700,tt0499556",39.54807692307693
732,709,95,1295.0,5832,tt0959337,movie,Revolutionary Road,Revolutionary Road,0,2008,\N,119,"Drama,Romance",revolutionary road,2008-12-26,Revolutionary Road,45000000.0,22951340.0,79604820.0,Paramount Vantage,R,Drama,1,7.3,221797.0,7.923076923076923,,34604820.0,19.08648150130448,17.622173069956816,1,19.02178999455488,5.25,16.55583029359348,"tt0826751,tt0831887,tt0822832,tt0436364",31.620192307692307
733,710,97,1297.0,11763,tt1411250,movie,Riddick,Riddick,0,2013,\N,119,"Action,Adventure,Sci-Fi",riddick,2013-09-06,Riddick,38000000.0,42025135.0,94763758.0,Universal,R,Action,1,6.4,175360.0,9.788461538461538,,56763758.0,19.194318650272294,17.45309674400645,1,18.79267074737444,6.1,16.52356082573315,tt1551641,13.384615384615383
734,711,98,1298.0,11711,tt1408253,movie,Ride Along,Ride Along,0,2014,\N,99,"Action,Comedy,Crime",ride along,2014-01-17,Ride Along,25000000.0,134202565.0,153733800.0,Universal,PG-13,Comedy,1,6.1,120929.0,5.461538461538462,,128733800.0,19.48101571779369,17.034386422832473,1,19.30330061929331,5.95,17.563281554906403,"tt1205537,tt1821658",4.298076923076923
735,712,99,1299.0,21579,tt2869728,movie,Ride Along 2,Ride Along 2,0,2016,\N,102,"Action,Comedy,Crime",ride along ,2016-01-15,Ride Along 2,40000000.0,90862685.0,124827316.0,Universal,PG-13,Comedy,1,5.9,61953.0,5.057692307692308,,84827316.0,19.31606369142914,17.504390037078213,1,18.966114503504677,3.4,16.705882371415992,tt1594972,2.6538461538461537
736,714,101,1301.0,3278,tt0498381,movie,Rings,Rings,0,2017,\N,102,"Drama,Horror,Mystery",rings,2017-02-03,Rings,25000000.0,27793018.0,82933201.0,Paramount Pictures,PG-13,Horror,1,4.5,42601.0,71.3076923076923,,57933201.0,19.19969916095532,17.034386422832473,1,18.802409056864477,6.4,17.21670797295976,tt3922818,5.884615384615385
737,715,102,1302.0,12077,tt1436562,movie,Rio,Rio,0,2011,\N,96,"Adventure,Animation,Comedy",rio,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,20th Century Fox,G,Adventure,1,6.9,242871.0,62.80769230769231,,397519809.0,20.139008594299533,18.31532023940565,1,18.8321770411534,6.9,17.034386422832473,tt0968264,3.1538461538461537
